id,director
2140,Chris Nahon
2141,Mark Rydell
2142,James Mangold
2143,Ken Loach
2144,Harald Zwart
2148,Francis Ford Coppola
2149,Uli Edel
2151,Bruce Campbell
2152,Cecilia Peck
2153,Walter Hill
2155,John Frankenheimer
2157,Stephen Hopkins
2160,Irwin Allen
2161,Richard Fleischer
2162,Hugh Johnson
2163,Jonathan Mostow
2164,Roland Emmerich
2165,Kari Skogland
2168,Murali K. Thalluri
2171,David Wain
2172,Nils Gaup
2176,Daniel Sackheim
2179,Liam Lynch
2182,John De Bello
2185,Barry Sonnenfeld
2193,George Bowers
2196,Frank Oz
2202,Fred M. Wilcox
2204,Wim Wenders
2207,Richard Donner
2210,Julien Temple
2211,Max Färberböck
2212,Ole Bornedal
2239,David Mackenzie
2241,Leander Haußmann
2246,Harold Becker
2251,Adrian Lyne
2252,David Cronenberg
2253,Bryan Singer
2255,Kevin Smith
2259,Bille August
2260,Andrew Jarecki
2262,Rainer Werner Fassbinder
2263,Costa-Gavras
2264,Rainer Werner Fassbinder
2266,Isabel Coixet
2267,Robert Shaye
2268,Chris Weitz
2269,Timur Bekmambetov
2270,Matthew Vaughn
2274,David L. Cunningham
2275,Simon West
2277,Chris Columbus
2280,Penny Marshall
2282,Maurice Pialat
2284,Zach Helm
2286,Ben Sombogaart
2287,David LaChapelle
2288,Mike Nichols
2289,Anthony Minghella
2290,Peter Kassovitz
2291,Adrian Lyne
2292,Kevin Smith
2293,Kevin Smith
2294,Kevin Smith
2295,Kevin Smith
2297,Steven Soderbergh
2300,Joe Pytka
2302,Barry Levinson
2309,Iain Softley
2310,Robert Zemeckis
2312,Uwe Boll
2313,Ben Younger
2319,Eric Small
2320,Stuart Baird
2321,Jonathan Demme
2322,Phil Alden Robinson
2323,Phil Alden Robinson
2325,Aleksandr Buravsky
2330,Gérard Pirès
2331,Roger Young
2332,Gérard Krawczyk
2334,Gérard Krawczyk
2335,Gérard Krawczyk
2346,Jia Zhangke
2348,Leonard Nimoy
2355,Mike Binder
2357,Brad Silberling
2359,Michael Moore
2360,Nigel Cole
2362,Michael Crichton
2370,Alfred Hitchcock
2383,Jean-Jacques Annaud
2395,Thomas Langmann
2405,Roger Young
2428,George Stevens
2433,Jacques Demy
2436,James Yukich
2440,Park Chan-wook
2443,Roy William Neill
2447,Catherine Hardwicke
2453,Simon Wincer
2454,Andrew Adamson
2455,François Truffaut
2457,Marcel Carné
2459,Yves Robert
2462,Édouard Molinaro
2463,Johnnie To
2469,Pedro Almodóvar
2470,Fernando Trueba
2486,Stefen Fangmeier
2487,Toshiya Fujita
2493,Rob Reiner
2501,Doug Liman
2502,Paul Greengrass
2503,Paul Greengrass
2517,Hirokazu Kore-eda
2525,John Huston
2527,Claude Chabrol
2528,Claude Chabrol
2539,James L. Brooks
2546,Louis Malle
2565,John Patrick Shanley
2566,François Ozon
2567,Martin Scorsese
2575,John Boorman
2576,George Stevens
2577,Michael Winterbottom
2587,Franco Zeffirelli
2593,Louis Malle
2594,Gérard Jugnot
2604,Oliver Stone
2605,John Badham
2609,John Hughes
2610,Anand Tucker
2611,Chris Columbus
2612,James Orr
2613,Norman René
2614,Joe Dante
2616,John Hughes
2617,Howard Deutch
2619,Ron Howard
2620,Mark L. Lester
2621,Bonnie Hunt
2623,Taylor Hackford
2625,Mike Figgis
2636,Luis Llosa
2637,Mark Pellington
2639,Woody Allen
2640,Michael Lehmann
2642,Marc Lawrence
2649,David Fincher
2652,David Slade
2654,John Carpenter
2655,Robert Zemeckis
2657,Gary Ross
2661,Leslie H. Martinson
2662,Rob Zombie
2665,Ken Finkleman
2666,Alex Proyas
2667,Daniel Myrick
2668,Tim Burton
2669,Roger Donaldson
2671,Hideo Nakata
2675,M. Night Shyamalan
2687,John Carpenter
2690,Billy Wilder
2698,Tom Shadyac
2700,Raffaele Mertes
2719,Roger Young
2721,Costa-Gavras
2722,Emilio Martínez Lázaro
2728,Uwe Boll
2731,Régis Wargnier
2742,David Cronenberg
2748,Roberto Rossellini
2749,John Herzfeld
2750,Michael Winterbottom
2752,Michael Lehmann
2755,Alexander Payne
2756,James Cameron
2757,Spike Jonze
2758,Barry Sonnenfeld
2759,Stephan Elliott
2760,Alfred Hitchcock
2761,Alfred Hitchcock
2762,Alfred Hitchcock
2767,Leos Carax
2768,Paul Schrader
2769,Vincente Minnelli
2770,J.B. Rogers
2771,Shari Springer Berman
2777,Kim Ki-duk
2778,Paul Flaherty
2779,Woody Allen
2786,Jean-Luc Godard
2787,David Twohy
2788,Ben Stiller
2789,David Twohy
2798,Édouard Molinaro
2800,Rob Reiner
2817,Alain Resnais
2830,David Zucker
2832,James Mangold
2841,Jean-Pierre Jeunet
2860,Éric Rohmer
2882,Claude Berri
2887,Roger Spottiswoode
2891,Jane Campion
2895,Robert Duvall
2897,Michael Anderson
2898,James L. Brooks
2899,Alain Chabat
2900,Rand Ravich
2907,Barry Sonnenfeld
2911,Colin Teague
2912,Claude Chabrol
2923,Michael Radford
2924,Ron Howard
2925,Hugh Wilson
2926,Richard Lester
2927,Roland Emmerich
2928,Nora Ephron
2929,J. Searle Dawley
2959,Ken Kwapis
2963,Georges Méliès
2972,Paul Wegener
2976,Adam Shankman
2977,Julian Jarrold
2978,Ivan Reitman
2979,Hank Braxtan
2981,Harry O. Hoyt
2982,Irwin Allen
2984,Charlie Chaplin
2989,Noel Marshall
2990,John Schlesinger
2994,Mario Bava
2998,Michelangelo Antonioni
3001,William Wyler
3003,Stuart Orme
3007,Fritz Lang
3009,Orson Welles
3016,John S. Robertson
3019,Rouben Mamoulian
3021,Mikael Håfström
3022,Victor Fleming
3023,Charles Lamont
3025,Terence Fisher
3031,Erle C. Kenton
3033,Bill Condon
3034,Mel Brooks
3035,James Whale
3036,Kenneth Branagh
3040,Timur Bekmambetov
3041,Matías Bize
3043,Paul Morrissey
3049,Tom Shadyac
3050,Betty Thomas
3053,Roman Polanski
3054,Phil Karlson
3055,Mark Robson
3056,Marcus Nispel
3059,D. W. Griffith
3060,King Vidor
3061,King Vidor
3062,Lloyd Bacon
3063,Leo McCarey
3064,Emile Ardolino
3065,Jim Mallon
3072,Roger Corman
3073,Charles Barton
3074,Erle C. Kenton
3075,Terence Fisher
3076,Roy William Neill
3077,Rowland V. Lee
3078,Frank Capra
3079,Terence Fisher
3080,Mark Sandrich
3082,Charlie Chaplin
3083,Frank Capra
3084,William Wyler
3085,Howard Hawks
3086,Preston Sturges
3087,Michael Curtiz
3088,John Ford
3089,Howard Hawks
3090,John Huston
3092,Bryan Forbes
3093,Michael Caton-Jones
3097,Peter Greenaway
3101,Lawrence Kasdan
3103,Erle C. Kenton
3104,Terence Fisher
3105,Jack Smight
3107,Ishirō Honda
3109,John Ford
3110,George Stevens
3111,George Cukor
3112,Charles Laughton
3114,John Ford
3115,Jun Fukuda
3116,John Schlesinger
3117,Terence Fisher
3121,Robert Altman
3124,Freddie Francis
3126,Kathi Castillo
3127,Terence Fisher
3131,Martin Scorsese
3132,Joel Schumacher
3133,Terrence Malick
3134,Virginie Despentes
3145,Jimmy Sangster
3146,Ishirō Honda
3152,Mitch Marcus
3170,David Hand
3171,Marv Newland
3172,Barry Levinson
3175,Stanley Kubrick
3176,Kinji Fukasaku
3177,Kenta Fukasaku
3178,Gary Walkow
3179,Mike Judge
3291,George Clooney
3293,Martyn Burke
3309,Michael Curtiz
3396,Dan Ollman
3418,Bertrand Tavernier
3423,Claude Sautet
3426,Claude Sautet
3427,Claude Sautet
3432,Bruce A. Evans
3469,John Schlesinger
3472,Stephen Frears
3476,Andrzej Żuławski
3478,Luchino Visconti
3480,Robert Enrico
3482,John Frankenheimer
3489,Jon Avnet
3509,Richard Linklater
3511,Sean Ellis
3512,Geoff Murphy
3513,Peter MacDonald
3515,Mike Hodges
3520,Mario Monicelli
3525,Mike Nichols
3526,Graeme Clifford
3527,Wim Wenders
3529,W.S. Van Dyke
3536,Jonathan Mostow
3537,Alan Parker
3542,Pascale Ferran
3543,Percy Adlon
3547,John Huston
3549,Susanne Bier
3558,James Mangold
3563,Dennis Dugan
3573,Douglas McGrath
3577,Roland Suso Richter
3580,Clint Eastwood
3581,Gary Sherman
3586,Robert Altman
3587,Norman Jewison
3591,Don Chaffey
3594,Joel Schumacher
3595,Ron Howard
3596,William Cameron Menzies
3597,Jim Gillespie
3598,Frank Capra
3600,Danny Cannon
3602,Sylvain White
3603,Jonathan King
3604,Mike Hodges
3635,Peter Webber
3638,Scott Hicks
3640,Sandra Nettelbeck
3681,Clive Donner
3682,Mark Christopher
3683,Clint Eastwood
3685,Harald Reinl
3686,Harald Reinl
3687,Michael Benveniste
3699,Umberto Lenzi
3716,Fatih Akın
3717,Winfried Oelsner
3763,Kaneto Shindō
3764,Kaneto Shindō
3766,Orson Welles
3767,Charles Vidor
3777,Akira Kurosawa
3780,Akira Kurosawa
3782,Akira Kurosawa
3784,Garry Marshall
3870,Bernardo Bertolucci
3875,Susanne Bier
3877,Susanne Bier
3902,Todd Haynes
3933,Tim Burton
3934,Bertrand Blier
3980,Stephen Herek
3981,Nancy Meyers
3989,Trey Parker
4011,Tim Burton
4012,Henry Bean
4024,Alain Resnais
4025,Mark Robson
4031,Bertrand Blier
4032,Howard Zieff
4034,Philippe de Broca
4043,Pedro Almodóvar
4104,Jeremiah S. Chechik
4105,Ridley Scott
4107,Paul Greengrass
4108,Louis Leterrier
4133,Ted Demme
4140,Lucy Walker
4141,Michael Davis
4147,Sam Mendes
4148,Sam Mendes
4153,Bernard Borderie
4157,Sajid Khan
4169,Billy Ray
4170,Marco Kreuzpaintner
4171,Éric-Emmanuel Schmitt
4173,Roberto Rossellini
4174,Alfred Hitchcock
4175,Alfred Hitchcock
4176,Sidney Lumet
4180,Coline Serreau
4191,François Truffaut
4192,John Guillermin
4193,Guy Hamilton
4199,Mike Newell
4202,Andrzej Wajda
4203,Pedro Almodóvar
4204,Nigel Cole
4226,John Blanchard
4232,Wes Craven
4233,Wes Craven
4234,Wes Craven
4235,Henri Verneuil
4238,Pete Jacelone
4240,John Paul Fedele
4241,Takashi Miike
4244,Jon Turteltaub
4247,Keenen Ivory Wayans
4248,Keenen Ivory Wayans
4250,Marc Rothemund
4251,Yash Chopra
4252,Aziz Mirza
4253,Kunal Kohli
4254,Nikkhil Advani
4255,Morton Lewis
4256,David Zucker
4257,David Zucker
4258,Malcolm D. Lee
4267,Bertrand Blier
4269,Jacques Demy
4271,Étienne Chatiliez
4279,Jean-Paul Rappeneau
4281,Michael Winner
4283,Michael Katleman
4286,Luchino Visconti
4289,Kevin O'Neill
4290,Brian Clyde
4291,Takeshi Kitano
4296,Michael Anderson
4307,Pedro Almodóvar
4326,Leander Haußmann
4327,McG
4347,Joe Wright
4348,Joe Wright
4349,Peter Berg
4351,Gregory Nava
4369,Christian Faure
4375,Terence Young
4379,Robert Luketic
4380,Peter Chelsom
4398,Michael Herbig
4407,Florian Baxmeyer
4412,Jean-Paul Le Chanois
4413,Neil Jordan
4415,Bille August
4416,Robert Hossein
4421,Ridley Scott
4435,Santosh Sivan
4437,Peter Hyams
4441,Neil Armfield
4442,Terry Gilliam
4457,Fabrizio Laurenti
4460,Henry King
4464,Gary Ross
4474,Ivan Reitman
4475,Rebecca Miller
4476,Edward Zwick
4477,Alan J. Pakula
4478,Adrian Lyne
4480,Claude Berri
4481,Claude Berri
4482,Josiane Balasko
4483,Daniel Vigne
4484,Édouard Molinaro
4485,Jean-Jacques Beineix
4486,Denys Arcand
4488,Sean S. Cunningham
4495,Víctor Erice
4497,Luis Buñuel
4498,Luis García Berlanga
4499,Pedro Almodóvar
4507,Bigas Luna
4512,Andrew Dominik
4513,David Slade
4515,Robert Redford
4516,Patrice Leconte
4517,Shekhar Kapur
4518,Shekhar Kapur
4519,Jean Becker
4520,Kenneth Branagh
4523,Kevin Lima
4536,Simon Kerslake
4538,Wes Anderson
4539,Fax Bahr
4543,Terry Jones
4546,David Greene
4547,David Fincher
4550,Park Chan-wook
4551,F. Gary Gray
4552,Kim Jee-woon
4553,Brad Anderson
4556,Peter Greenaway
4558,Jean Cocteau
4561,Just Jaeckin
4564,Michael Patrick King
4566,Tony Gilroy
4584,Ang Lee
4587,Richard Benjamin
4588,Ang Lee
4592,Marleen Gorris
4593,Luis Buñuel
4595,Jacques Tati
4597,Nimród Antal
4599,Garry Marshall
4612,David DeBartolomé
4613,Gavin Grazer
4614,Phil Alden Robinson
4627,Marco Kreuzpaintner
4629,Rod Hardy
4638,Edgar Wright
4639,John Flynn
4641,Paul Hoen
4643,Andrew Davis
4644,Patrick Sisam
4645,Vicco von Bülow
4658,Adam Ravetch
4676,Robert Salis
4680,José Giovanni
4683,François Truffaut
4688,Julie Taymor
4689,Park Chan-wook
4695,Vicco von Bülow
4705,Nello Rossati
4708,René Clément
4710,Jean-Luc Godard
4722,Abel Ferrara
4723,Richard Kelly
4727,Jean Girault
4728,Jean Girault
4729,Jean Girault
4734,Maurice Pialat
4762,Volker Schlöndorff
4771,Ben Affleck
4772,Roman Polanski
4780,Brian De Palma
4786,Carlos Cuarón
4787,Woody Allen
4789,Vittorio De Sica
4806,Garry Marshall
4808,Stanley Donen
4816,Jim Jarmusch
4823,Phil Joanou
4824,Michael Caton-Jones
4825,Joseph L. Mankiewicz
4832,Nadia Conners
4836,Matthew Vaughn
4837,Éric Rohmer
4857,Jean Herman
4858,Oliver Hirschbiegel
4868,Henry Levin
4879,George Pollock
4886,René Clair
4889,Ken Russell
4909,Fred Zinnemann
4911,Ron Shelton
4912,George Clooney
4916,Sidney Lumet
4917,L. Q. Jones
4918,John Mackenzie
4922,David Fincher
4923,John Boorman
4925,John Frankenheimer
4927,David Moreton
4929,Ted Post
4935,Hayao Miyazaki
4938,Anthony Mann
4939,Norman Jewison
4942,George Clooney
4944,Joel Coen
4946,Jacques Deray
4951,Gil Junger
4952,Michael Gordon
4953,Michel Gondry
4954,John Badham
4958,Robert Redford
4959,Tom Tykwer
4960,Charlie Kaufman
4961,Guillermo del Toro
4964,Judd Apatow
4965,Gary Fleder
4967,Edward Norton
4970,Mathieu Kassovitz
4972,Anders Thomas Jensen
4973,François Ozon
4974,François Ozon
4975,John Maybury
4977,Satoshi Kon
4978,Don Bluth
4982,Ridley Scott
4984,Joseph Sargent
4985,Robert Aldrich
4988,Michael Ritchie
4990,Robert Aldrich
4995,Paul Thomas Anderson
4997,James Cox
4998,Ulrich Seidl
5000,René Clément
5001,Julian Schnabel
5038,Woody Allen
5051,Peter Greenaway
5052,Jules Dassin
5055,Andrzej Wajda
5060,Gerald Thomas
5062,Claude Miller
5066,Gerald Thomas
5070,Bertrand Blier
5072,Christopher Smith
5121,Steven Spielberg
5122,John Schlesinger
5123,Kirsten Sheridan
5125,Gavin Hood
5126,Menno Meyjes
5137,Kerry Conran
5139,Luc Jacquet
5143,Woody Allen
5145,Nick Love
5146,Andrew Fleming
5155,Luchino Visconti
5156,Vittorio De Sica
5157,Russ Meyer
5165,Michelangelo Antonioni
5168,Nicolas Philibert
5171,Coline Serreau
5172,Michael Polish
5174,Brett Ratner
5175,Brett Ratner
5176,James Mangold
5178,Dagur Kári
5179,Ronald Neame
5185,Billy Wilder
5203,Zalman King
5204,Nimród Antal
5205,George Butler
5206,Lars von Trier
5227,Arthur Allan Seidelman
5228,Bob Rafelson
5236,Shane Black
5237,Richard Stanley
5241,Zalman King
5245,Kelley Cauthen
5255,Robert Zemeckis
5257,Rob Sitch
5259,Eran Kolirin
5279,Robert Altman
5289,Tony Giglio
5319,Sanjay Leela Bhansali
5335,Pier Paolo Pasolini
5336,Pier Paolo Pasolini
5353,Richard Shepard
5375,David Dobkin
5393,Paul Bolger
5421,Joe D'Amato
5424,Joe D'Amato
5425,Joe D'Amato
5434,Joe D'Amato
5458,Roger Kumble
5460,Scott Ziehl
5470,Graham Baker
5471,Sturla Gunnarsson
5481,Mario Bava
5482,Mario Bava
5483,Mario Bava
5485,Mario Bava
5486,Mario Bava
5488,Park Chan-wook
5491,Roger Christian
5493,Takashi Yamazaki
5494,Tom Reeve
5503,Andrew Davis
5506,Alexander Mackendrick
5511,Jean-Pierre Melville
5516,Joel Coen
5528,Christophe Barratier
5544,Alain Resnais
5548,Paul Verhoeven
5549,Irvin Kershner
5550,Fred Dekker
5551,Clint Eastwood
5552,Enki Bilal
5558,Luis Buñuel
5559,Steve Hickner
5590,Jacques Demy
5591,David Moreton
5592,Claude Chabrol
5594,Juan Calvo
5595,Luis Piedrahita
5620,Jesús Franco
5622,Federico Fellini
5636,Harald Reinl
5651,Russ Meyer
5653,Eric Till
5674,Russ Meyer
5677,Charles Band
5680,James Signorelli
5683,Tim Burton
5686,John G. Avildsen
5689,Randal Kleiser
5691,Pier Paolo Pasolini
5693,David Anspaugh
5698,Edwin S. Porter
5708,Anton Corbijn
5709,Joe Dante
5718,Mike Cahill
5721,Russ Meyer
5722,Russ Meyer
5723,John Carney
5725,Russ Meyer
5729,Luis Buñuel
5741,Russ Meyer
5753,David A. Prior
5759,Jay Duplass
5764,Peter Hewitt
5765,Carl Schenkel
5767,Stanley Donen
5768,Ken Dixon
5769,Tony Richardson
5780,Alfred Hitchcock
5781,Luis Buñuel
5801,Satyajit Ray
5817,Roy Andersson
5820,Clark Johnson
5822,Melvin Van Peebles
5825,Jeremiah S. Chechik
5833,Owen Hurley
5842,Ryûhei Kitamura
5851,Tom Dey
5852,Luis Mandoki
5854,Alfred Hitchcock
5857,Chris Sivertson
5876,Frank Darabont
5879,Nagisa Ōshima
5889,Ryûhei Kitamura
5890,Shusuke Kaneko
5894,Wayne Wang
5896,John Derek
5898,Adam Simon
5902,Richard Attenborough
5910,Takeshi Kitano
5915,Sean Penn
5916,Sam Peckinpah
5917,William Wiard
5919,John Guillermin
5920,Lee H. Katzin
5921,Henry Hathaway
5922,Buzz Kulik
5923,Robert Wise
5924,Franklin J. Schaffner
5925,John Sturges
5927,Sam Peckinpah
5937,Florian Gallenberger
5951,Robin Swicord
5955,Sean Penn
5956,George Ratliff
5961,Ingmar Bergman
5966,John Hamburg
5967,Jacques Demy
5968,Gene Wilder
5971,Neil Jordan
5991,F.W. Murnau
5994,Brett Ratner
5996,Michael Curtiz
5998,Fritz Lang
6003,Franco Zeffirelli
6007,Petter Næss
6016,Neil Jordan
6020,Wallace Wolodarsky
6022,Lajos Koltai
6023,Richard LaGravenese
6028,Guy Hamilton
6037,Robert Moore
6038,David Dobkin
6058,Dean Semler
6068,Ivan Reitman
6069,George Miller
6071,Barbet Schroeder
6072,Kevin Reynolds
6073,Gore Verbinski
6075,Brian De Palma
6076,Til Schweiger
6077,Géla Babluani
6081,Blake Edwards
6105,Clive Donner
6106,Oliver Stone
6114,Francis Ford Coppola
6116,Bob Spiers
6145,Gregory Hoblit
6166,Heinz Dunkhase
6171,Lawrence Kasdan
6172,Dani Levy
6173,Jacques Audiard
6183,Til Schweiger
6217,Paul Schrader
6277,Brad Mirman
6278,Rob Bowman
6279,Bill Duke
6280,Ivan Reitman
6282,David McNally
6283,Gore Verbinski
6309,Tony Mitchell
6312,Christophe Gans
6320,Maurice Pialat
6341,John Badham
6346,James Foley
6393,Arthur Hiller
6396,James Merendino
6399,Sergio Corbucci
6404,Werner Herzog
6415,David O. Russell
6418,Wes Anderson
6435,Griffin Dunne
6439,Frederik Du Chau
6440,Lasse Hallström
6444,Étienne Chatiliez
6461,Doris Dörrie
6463,Norman Jewison
6466,Ronny Yu
6470,David Green
6471,Carl Reiner
6472,Hugh Wilson
6473,Marcus Adams
6474,Sergio Corbucci
6477,Tim Hill
6478,Kevin Spacey
6479,Francis Lawrence
6488,Frank Marshall
6498,Ole Bornedal
6499,Shuki Levy
6519,Jay Chandrasekhar
6520,Jerry Zucker
6521,Rod Lurie
6522,Ted Demme
6523,Henry Hathaway
6524,Mel Brooks
6529,John Farrow
6535,Kasi Lemmons
6537,J. A. Bayona
6538,Mike Nichols
6552,Rodman Flender
6557,Anne Fletcher
6575,Jake Kasdan
6589,Frederik Du Chau
6591,Massimo Dallamano
6593,Takao Okawara
6609,Enzo G. Castellari
6615,Craig Gillespie
6619,Luchino Visconti
6620,Billy Wilder
6623,Mimi Leder
6637,Jon Turteltaub
6639,Mike Newell
6641,Alek Keshishian
6643,John Huston
6644,Howard Hawks
6646,Byron Haskin
6687,Brad Anderson
6691,Pierre Salvadori
6715,Peter Horton
6723,Clint Eastwood
6733,Anno Saul
6795,Jon Favreau
6844,Cecil B. DeMille
6877,Tom Dey
6878,Duwayne Dunham
6883,Larry Peerce
6916,Marcello Fondato
6917,Tibor Takács
6933,Eric Valette
6935,Ariel Zeitoun
6936,Nic Balthazar
6947,M. Night Shyamalan
6948,Lucky McKee
6949,Peter Bogdanovich
6950,Wolfgang Petersen
6951,Roger Spottiswoode
6957,Judd Apatow
6958,Aaron Norris
6961,Clare Kilner
6963,Gore Verbinski
6964,Nancy Meyers
6968,Uli Edel
6972,Baz Luhrmann
6973,Paul Haggis
6974,Ib Melchior
6977,Joel Coen
6978,John Carpenter
6980,Greg Beeman
7006,Patrick Lussier
7007,Philip Kaufman
7009,Vivian Naefe
7010,Andrew V. McLaglen
7012,Nicholas Meyer
7085,Harald Reinl
7088,Neill Fearnley
7090,Edward Lachman
7091,Robert Bierman
7092,Sharon Bridgeman
7093,Roland Joffé
7095,Francis Ford Coppola
7131,Stephen Sommers
7182,Jim Gillespie
7183,James Foley
7191,Matt Reeves
7211,Peter Hedges
7214,Thomas Carter
7216,Marino Girolami
7219,Lucio Fulci
7220,Jonathan Hensleigh
7227,Jerry Jameson
7229,Francis Veber
7233,Steve Carr
7249,Dwayne Carey-Hill
7270,Ridley Scott
7278,Jason Friedberg
7281,Tobi Baumann
7288,Danny DeVito
7290,Allan A. Goldstein
7291,Olivier Marchal
7292,Nick Quested
7294,Aki Kaurismäki
7295,J.S. Cardone
7298,Reto Salimbeni
7299,Kurt Wimmer
7300,Michael Hoffman
7301,Steve Buscemi
7303,Wayne Wang
7304,Wayne Kramer
7305,Frank Marshall
7326,Jason Reitman
7340,Brian De Palma
7341,Katt Shea
7342,David Carson
7343,Paulo Morelli
7345,Paul Thomas Anderson
7347,José Padilha
7348,Byron Haskin
7350,Rob Reiner
7351,Erick Zonca
7353,Dennis Lee
7364,Breck Eisner
7392,Don Edmonds
7442,Joseph Ruben
7443,Nick Park
7445,Jim Sheridan
7446,Ben Stiller
7450,Gary Goldman
7451,Rob Cohen
7452,Peter Greenaway
7453,Garth Jennings
7456,Gregor Schnitzler
7457,Nick Cassavetes
7459,Lilly Wachowski
7461,Pete Travis
7484,Jill Culton
7485,Antoine Fuqua
7500,Takeshi Kitano
7501,Brian Koppelman
7508,Aamir Khan
7509,Deepa Mehta
7510,Ryan Murphy
7511,Tony Goldwyn
7512,Mike Judge
7514,Perry Henzell
7515,Hunter Richards
7516,Joe Carnahan
7518,Karey Kirkpatrick
7520,Roger Donaldson
7547,Joey Lauren Adams
7548,Laurence Dunmore
7549,Ronny Yu
7551,Tony Scott
7552,Dean Parisot
7553,Rob McKittrick
7555,Sylvester Stallone
7735,Dennis Gansel
7737,Russell Mulcahy
7797,Francis Ford Coppola
7839,Michael Ian Black
7840,Roland Emmerich
7857,Federico Fellini
7859,Ryan Fleck
7860,Eran Riklis
7861,John Jeffcoat
7862,Stefan Ruzowitzky
7863,Scott Hicks
7870,David Jacobson
7872,Michael Winterbottom
7873,David Ayer
7874,Craig Brewer
7913,Rakeysh Omprakash Mehra
7916,Uwe Boll
7942,David Schwimmer
7944,Martin Scorsese
7972,Sidney Lumet
7973,Nadine Labaki
7974,Aki Kaurismäki
7975,Aki Kaurismäki
7978,Joe Johnston
7979,Marc Forster
7980,Peter Jackson
7984,Jim Sheridan
7985,Mark Palansky
7988,Michael Ritchie
7992,Ken Loach
8005,Mel Brooks
8007,John Moore
8008,Alison Murray
8009,Russell Mulcahy
8010,Russell Mulcahy
8011,Andrew Morahan
8012,Barry Sonnenfeld
8016,Roberto Rossellini
8043,Tom Gries
8046,Martin Brest
8047,Pedro Almodóvar
8051,Paul Thomas Anderson
8052,Paul Thomas Anderson
8053,Tommy Lee Jones
8054,Terry Gilliam
8055,Stephen Daldry
8056,Radu Mihăileanu
8060,Ira Sachs
8065,Robert Luketic
8066,Marc Forster
8067,Danny Boyle
8068,Robert Rodriguez
8069,Roger Vadim
8072,Jean-Luc Godard
8073,Jean-Luc Godard
8074,Jean-Luc Godard
8075,Jean-Luc Godard
8077,David Fincher
8078,Jean-Pierre Jeunet
8079,Farah Khan
8080,E. Elias Merhige
8088,Pedro Almodóvar
8090,Gregory Hoblit
8092,Michael Caton-Jones
8094,Peter Mullan
8095,Joseph L. Mankiewicz
8129,Ken Loach
8130,Susan Seidelman
8141,John Dahl
8193,Jared Hess
8194,Dito Montiel
8195,John Frankenheimer
